MATERIAL_ID,MATERIAL_NAME,MATERIAL_TYPE,MATERIAL_COLOR,PRICE_SQFT,SELL_DATE,SQFT_SOLD,SALES_TOTAL,EXPENSES,PROFIT,CUSTOMER,CITY_NAME,COUNTY_NAME,STATE,TYPE,TRIMESTRE
LG-W001-HM,HI-MACS,SOLID SURFACE,ICE QUEEN,60,11/11/2024,5.78390194,347.0341164,225.5721757,121.4619407,Daniel Jones,Gaithersburg,Montgomery,MD,Customer,2024Q4
C956-RNA2NX,CORIAN,SOLID SURFACE,NEUTRAL CONCRETE,60,11/12/2024,71.54403896,4292.642337,2790.217519,1502.424818,Daniel Construction,Washington,District of Columbia,DC,Contractor,2024Q4
STGR808007,STONEMARK,GRANITE,LENNON,80.8,11/12/2024,80.67573396,6518.599304,4237.089547,2281.509756,Quinn Development,Silver Spring,Montgomery,MD,Contractor,2024Q4
C930-15202MP,CORIAN,SOLID SURFACE,PLATINUM,71,11/12/2024,78.53864394,5576.24372,3624.558418,1951.685302,Martin Galvan,Rockville,Montgomery,MD,Customer,2024Q4
STGR747009,STONEMARK,GRANITE,MIRAGE WHITE,74.7,11/12/2024,72.68814576,5429.804488,3529.372918,1900.431571,Adrienne Williams,Bethesda,Montgomery,MD,Customer,2024Q4
STGR747011,STONEMARK,GRANITE,RIGEL WHITE,74.7,11/12/2024,51.31070712,3832.909822,2491.391384,1341.518438,Jeremy Johnson,Alexandria,Alexandria,VA,Customer,2024Q4
LG-G015-HM,HI-MACS,SOLID SURFACE,MIDNIGHT PEARL,50,11/12/2024,65.22271909,3261.135955,2119.73837,1141.397584,Jason Miller,Alexandria,Alexandria,VA,Customer,2024Q4
C930-15202RC,CORIAN,SOLID SURFACE,RAIN CLOUD,71,11/12/2024,45.55399129,3234.333382,2102.316698,1132.016684,Jeremy Young,Arlington,Arlington,VA,Customer,2024Q4
MC-2X29911SS,WILSONART,SOLID SURFACE,MONTE AMIATA,60,11/12/2024,41.5426306,2492.557836,1620.162593,872.3952426,Willie Walls,Alexandria,Alexandria,VA,Customer,2024Q4
C956-RNA2LN,CORIAN,SOLID SURFACE,LINEN,50,11/12/2024,20.13127214,1006.563607,654.2663446,352.2972625,Katherine Henry,Arlington,Arlington,VA,Customer,2024Q4
LG-M603-HM,HI-MACS,SOLID SURFACE,PAVIA,60,11/12/2024,14.25009748,855.0058488,555.7538017,299.2520471,Lisa Jones,Arlington,Arlington,VA,Customer,2024Q4
STGR747010,STONEMARK,GRANITE,PITAYA WHITE,74.7,11/12/2024,8.973820159,670.3443658,435.7238378,234.620528,Michael Schultz,Arlington,Arlington,VA,Customer,2024Q4
C930-15202LI,CORIAN,SOLID SURFACE,LIMESTONE PRIMA,71,11/12/2024,5.483827794,389.3517734,253.0786527,136.2731207,Michael Andrews,Rockville,Montgomery,MD,Customer,2024Q4
C930-15202LT,CORIAN,SOLID SURFACE,SANDALWOOD,71,11/13/2024,66.24190948,4703.175573,3057.064122,1646.11145,Martin Construction,Alexandria,Alexandria,VA,Contractor,2024Q4
C930-15202MS,CORIAN,SOLID SURFACE,SAHARA,71,11/13/2024,43.09615915,3059.8273,1988.887745,1070.939555,Travis Sellers,Alexandria,Alexandria,VA,Customer,2024Q4
STGR639005,STONEMARK,GRANITE,SADDLEWHITE,63.9,11/13/2024,43.93881812,2807.690478,1824.998811,982.6916672,Lisa Jackson,Falls Church,Falls Church,VA,Customer,2024Q4
CHD904-1504TO,CORIAN,SOLID SURFACE,SAND STORM,71,11/13/2024,38.06312378,2702.481789,1756.613163,945.868626,Joshua Morrison,Bethesda,Montgomery,MD,Customer,2024Q4
STGR639006,STONEMARK,GRANITE,SALLINAS WHITE,63.9,11/13/2024,21.29765104,1360.919901,884.5979359,476.3219655,Samantha Flores,Gaithersburg,Montgomery,MD,Customer,2024Q4
LG-G718-HM,HI-MACS,SOLID SURFACE,RIPE COTTON,50,11/13/2024,9.564626788,478.2313394,310.8503706,167.3809688,Christopher Ramirez,Silver Spring,Montgomery,MD,Customer,2024Q4
STGR747012,STONEMARK,GRANITE,SIBERIAN WHITE,74.7,11/14/2024,77.69877898,5804.09879,3772.664213,2031.434576,Rosales Development,Silver Spring,Montgomery,MD,Contractor,2024Q4
C930-15202MV,CORIAN,SOLID SURFACE,SAVANNAH,71,11/14/2024,62.51647875,4438.669991,2885.135494,1553.534497,Andrew Freeman,Arlington,Arlington,VA,Customer,2024Q4
LX-L001-HM,HI-MACS,SOLID SURFACE,SUGARLOAF,60,11/14/2024,72.81716359,4369.029815,2839.86938,1529.160435,Doris Gomez,Alexandria,Alexandria,VA,Customer,2024Q4
STGR539007,STONEMARK,GRANITE,ST. CECILLIA,53.9,11/14/2024,69.97760234,3771.792766,2451.665298,1320.127468,Allison Richard,Silver Spring,Montgomery,MD,Customer,2024Q4
LG-W003-HM,HI-MACS,SOLID SURFACE,SHADOW CONCRETE,50,11/14/2024,60.21480904,3010.740452,1956.981294,1053.759158,Thomas Chen,Silver Spring,Montgomery,MD,Customer,2024Q4
STGR639007,STONEMARK,GRANITE,STEEL GREY,63.9,11/14/2024,42.71110483,2729.239598,1774.005739,955.2338594,Maria Beard,Washington,District of Columbia,DC,Customer,2024Q4
 C930-15202S,CORIAN,SOLID SURFACE,SANDSTONE,60,11/14/2024,45.11567408,2706.940445,1759.511289,947.4291556,Kevin Lam,Washington,District of Columbia,DC,Customer,2024Q4
STGR675001,STONEMARK,GRANITE,SF REAL,67.5,11/14/2024,25.81933723,1742.805263,1132.823421,609.9818421,Jeremy Reid MD,Fairfax,Fairfax,VA,Customer,2024Q4
C956-RNA2SX,CORIAN,SOLID SURFACE,SMOKE DRIFT PRIMA,71,11/14/2024,15.10180454,1072.228122,696.9482795,375.2798428,Mr. Jesse Spencer,Gaithersburg,Montgomery,MD,Customer,2024Q4
STGR539006,STONEMARK,GRANITE,SILVER MIST,53.9,11/14/2024,17.93517671,966.7060248,628.3589161,338.3471087,Vanessa Jones,Bethesda,Montgomery,MD,Customer,2024Q4
C956-RNA2SV,CORIAN,SOLID SURFACE,SILVER BIRCH,71,11/14/2024,12.91352258,916.8601032,595.9590671,320.9010361,Isabel Murray,Alexandria,Alexandria,VA,Customer,2024Q4
STGR747013,STONEMARK,GRANITE,SUNSET CANYON,74.7,11/15/2024,41.10141988,3070.276065,1995.679443,1074.596623,Samuel Moore,Rockville,Montgomery,MD,Customer,2024Q4
STGR747014,STONEMARK,GRANITE,THUNDER WHITE,74.7,11/15/2024,29.94796927,2237.113304,1454.123648,782.9896566,Victor Lopez,Silver Spring,Montgomery,MD,Customer,2024Q4
LG-G50-HM,HI-MACS,SOLID SURFACE,TAPIOCA PEARL,50,11/15/2024,26.19580077,1309.790038,851.3635249,458.4265134,Jody Bradford,Arlington,Arlington,VA,Customer,2024Q4
LG-VE01-HM,HI-MACS,SOLID SURFACE,TAMBORA,50,11/15/2024,4.187301943,209.3650971,136.0873131,73.277784,Tara Powell,Washington,District of Columbia,DC,Customer,2024Q4
LG-T001-HM,HI-MACS,SOLID SURFACE,VENUS,60,11/18/2024,69.29401895,4157.641137,2702.466739,1455.174398,Sarah Mullins,Fairfax,Fairfax,VA,Customer,2024Q4
STGR576001,STONEMARK,GRANITE,WATERFALL,57.6,11/18/2024,66.13643404,3809.458601,2476.14809,1333.31051,Amber Reese,Alexandria,Alexandria,VA,Customer,2024Q4
STGR639008,STONEMARK,GRANITE,WHITE ANTICO,63.9,11/18/2024,58.64975356,3747.719252,2436.017514,1311.701738,Kerry Haynes,Rockville,Montgomery,MD,Customer,2024Q4
MC-2X29237SS,WILSONART,SOLID SURFACE,WHISPER WHITE,54,11/18/2024,62.49279656,3374.611014,2193.497159,1181.113855,James Gonzalez,Washington,District of Columbia,DC,Customer,2024Q4
LG-M502-HM,HI-MACS,SOLID SURFACE,VATHI,60,11/18/2024,55.88250898,3352.950539,2179.41785,1173.532689,Selena Wong,Falls Church,Falls Church,VA,Customer,2024Q4
STGR539009,STONEMARK,GRANITE,VALLE NEVADO,53.9,11/18/2024,39.9670771,2154.225456,1400.246546,753.9789095,Timothy Martinez,Rockville,Montgomery,MD,Customer,2024Q4
LG-GT918-HM,HI-MACS,SOLID SURFACE,VOLCANIC ICE,60,11/18/2024,28.3391239,1700.347434,1105.225832,595.1216019,Bryan Butler,Arlington,Arlington,VA,Customer,2024Q4
LG-M601-HM,HI-MACS,SOLID SURFACE,TORANO,60,11/18/2024,19.45551775,1167.331065,758.7651923,408.5658728,Stacy Allen,Washington,District of Columbia,DC,Customer,2024Q4
STGR539008,STONEMARK,GRANITE,UBATUBA,53.9,11/18/2024,11.28377727,608.1955947,395.3271366,212.8684581,Taylor Beard,Fairfax,Fairfax,VA,Customer,2024Q4
LG-GT913-HM,HI-MACS,SOLID SURFACE,VANILLA SUGAR,50,11/18/2024,10.2573624,512.86812,333.364278,179.503842,Michele Reid,Gaithersburg,Montgomery,MD,Customer,2024Q4
LG-G05-HM,HI-MACS,SOLID SURFACE,WHITE GRANITE,45,11/19/2024,64.2830566,2892.737547,1880.279405,1012.458141,Baker Development,Fairfax,Fairfax,VA,Contractor,2024Q4
STGR639009,STONEMARK,GRANITE,WHITE PEBBLE,63.9,11/19/2024,65.65455921,4195.326334,2726.962117,1468.364217,Tiffany Powell,Baltimore,Baltimore City,MD,Customer,2024Q4
C956-RNA2WQ,CORIAN,SOLID SURFACE,WHITE ONYX,71,11/19/2024,19.59567929,1391.29323,904.3405994,486.9526304,Jamie Chen,Baltimore,Baltimore City,MD,Customer,2024Q4
STGR576002,STONEMARK,GRANITE,WHITE FANTASY,57.6,11/19/2024,17.4245588,1003.654587,652.3754814,351.2791054,Deanna Kennedy,Bethesda,Montgomery,MD,Customer,2024Q4
STGR639010,STONEMARK,GRANITE,WHITE SPARKLE,63.9,11/20/2024,75.89391804,4849.621363,3152.253886,1697.367477,Hernandez Builders,Silver Spring,Montgomery,MD,Contractor,2024Q4
STGR747015,STONEMARK,GRANITE,YUKON WHITE,74.7,11/20/2024,58.78507327,4391.244973,2854.309233,1536.935741,Sarah Avila,Arlington,Arlington,VA,Customer,2024Q4
C930-15202TO,CORIAN,SOLID SURFACE,WITCH HAZEL,71,11/20/2024,61.58104727,4372.254356,2841.965332,1530.289025,Carlos Morrow,Alexandria,Alexandria,VA,Customer,2024Q4
STGR808009,STONEMARK,GRANITE,ZERMATT,80.8,11/20/2024,33.59256713,2714.279424,1764.281625,949.9977983,Susan Joseph,Fairfax,Fairfax,VA,Customer,2024Q4
STGR808008,STONEMARK,GRANITE,WHITE SPRINGS,80.8,11/20/2024,8.733997603,705.7070064,458.7095541,246.9974522,Anthony Ferguson,Falls Church,Falls Church,VA,Customer,2024Q4
C930-15202LI,CORIAN,SOLID SURFACE,LIMESTONE PRIMA,71,12/2/2024,54.92005062,3899.323594,2534.560336,1364.763258,Katherine Jackson,Falls Church,Falls Church,VA,Customer,2024Q4
 C930-15202S,CORIAN,SOLID SURFACE,SANDSTONE,60,12/2/2024,50.21286476,3012.771886,1958.301726,1054.47016,Ryan Dudley,Falls Church,Falls Church,VA,Customer,2024Q4
C930-05202WN,CORIAN,SOLID SURFACE,DESIGNER WHITE,50,12/2/2024,47.9988799,2399.943995,1559.963597,839.9803983,Tonya Gray,Falls Church,Falls Church,VA,Customer,2024Q4
C930-05202H,CORIAN,SOLID SURFACE,GLACIER WHITE,50,12/2/2024,7.57074406,378.537203,246.0491819,132.488021,Angelica Ferguson,Silver Spring,Montgomery,MD,Customer,2024Q4
C930-15202CN,CORIAN,SOLID SURFACE,CANYON,60,12/2/2024,2.814841022,168.8904613,109.7787999,59.11166147,Cody Patel,Silver Spring,Montgomery,MD,Customer,2024Q4
C930-15202MS,CORIAN,SOLID SURFACE,SAHARA,71,12/3/2024,53.58431233,3804.486176,2472.916014,1331.570161,Chase Smith,Washington,District of Columbia,DC,Customer,2024Q4
C930-15202TO,CORIAN,SOLID SURFACE,WITCH HAZEL,71,12/3/2024,49.99594192,3549.711877,2307.31272,1242.399157,Mr. Anthony Shelton MD,Baltimore,Baltimore City,MD,Customer,2024Q4
C956-RNA2ARG,CORIAN,SOLID SURFACE,ARTISTA GRAY,60,12/3/2024,57.56486359,3453.891816,2245.02968,1208.862135,Daniel Hughes,Alexandria,Alexandria,VA,Customer,2024Q4
C956-RNA2CRL,CORIAN,SOLID SURFACE,CARRARA LINO,71,12/3/2024,42.58479538,3023.520472,1965.288307,1058.232165,Kristina Tran,Falls Church,Falls Church,VA,Customer,2024Q4
C956-RNA2CRC,CORIAN,SOLID SURFACE,CARRARA CREMA,71,12/3/2024,40.35938073,2865.516032,1862.58542,1002.930611,Jacob Webster,Alexandria,Alexandria,VA,Customer,2024Q4
C930-15202MT,CORIAN,SOLID SURFACE,ANTARCTICA,60,12/3/2024,47.51119859,2850.671915,1852.936745,997.7351704,Matthew Schultz,Falls Church,Falls Church,VA,Customer,2024Q4
C930-15202RC,CORIAN,SOLID SURFACE,RAIN CLOUD,71,12/3/2024,31.62407669,2245.309445,1459.451139,785.8583058,Harry Walton,Fairfax,Fairfax,VA,Customer,2024Q4
C930-15202LT,CORIAN,SOLID SURFACE,SANDALWOOD,71,12/3/2024,16.03761551,1138.670702,740.135956,398.5347455,Victor White,Rockville,Montgomery,MD,Customer,2024Q4
C930-15202MP,CORIAN,SOLID SURFACE,PLATINUM,71,12/3/2024,12.44745154,883.7690594,574.4498886,309.3191708,Rhonda Stanley,Bethesda,Montgomery,MD,Customer,2024Q4
C956-RNA2HX,CORIAN,SOLID SURFACE,ASH CONCRETE,71,12/4/2024,62.73978034,4454.524404,2895.440863,1559.083542,Micheal Lee,Arlington,Arlington,VA,Customer,2024Q4
C956-RNA2SX,CORIAN,SOLID SURFACE,SMOKE DRIFT PRIMA,71,12/4/2024,47.58836024,3378.773577,2196.202825,1182.570752,Sara Carpenter,Baltimore,Baltimore City,MD,Customer,2024Q4
C956-RNA2EV,CORIAN,SOLID SURFACE,EVEREST,60,12/4/2024,52.21977156,3133.186293,2036.571091,1096.615203,Connor Smith,Bethesda,Montgomery,MD,Customer,2024Q4
C956-RNA2SV,CORIAN,SOLID SURFACE,SILVER BIRCH,71,12/4/2024,37.19545807,2640.877523,1716.57039,924.307133,James Moreno,Washington,District of Columbia,DC,Customer,2024Q4
C956-RNA2NX,CORIAN,SOLID SURFACE,NEUTRAL CONCRETE,60,12/4/2024,30.30862997,1818.517798,1182.036569,636.4812293,Vanessa Boyd,Baltimore,Baltimore City,MD,Customer,2024Q4
C956-RNA2LN,CORIAN,SOLID SURFACE,LINEN,50,12/4/2024,29.73731162,1486.865581,966.4626276,520.4029533,Amber Schmitt,Alexandria,Alexandria,VA,Customer,2024Q4
C956-RNA2GQ,CORIAN,SOLID SURFACE,GRAY ONYX,71,12/4/2024,3.073384101,218.2102712,141.8366763,76.37359491,Bradley Orozco,Alexandria,Alexandria,VA,Customer,2024Q4
LG-G015-HM,HI-MACS,SOLID SURFACE,MIDNIGHT PEARL,50,12/5/2024,58.11199069,2905.599535,1888.639698,1016.959837,Hill Contracting,Gaithersburg,Montgomery,MD,Contractor,2024Q4
C956-RNA2UX,CORIAN,SOLID SURFACE,DUNE PRIMA,71,12/5/2024,33.67350272,2390.818693,1554.03215,836.7865425,Kari White,Falls Church,Falls Church,VA,Customer,2024Q4
LG-G05-HM,HI-MACS,SOLID SURFACE,WHITE GRANITE,45,12/5/2024,27.50249629,1237.612333,804.4480164,433.1643165,David Smith,Bethesda,Montgomery,MD,Customer,2024Q4
C956-RNA2WQ,CORIAN,SOLID SURFACE,WHITE ONYX,71,12/5/2024,15.58272079,1106.373176,719.1425645,387.2306117,Ryan Kim,Silver Spring,Montgomery,MD,Customer,2024Q4
LG-G17-HM,HI-MACS,SOLID SURFACE,GRAY GRANITE,50,12/6/2024,37.13598741,1856.799371,1206.919591,649.8797798,Sharon Johnson,Falls Church,Falls Church,VA,Customer,2024Q4
LG-G127-HM,HI-MACS,SOLID SURFACE,EDISTO,50,12/6/2024,21.34881978,1067.440989,693.8366428,373.6043461,Tonya Steele,Bethesda,Montgomery,MD,Customer,2024Q4
LG-G103-HM,HI-MACS,SOLID SURFACE,GRAPHITE GRANITE,50,12/6/2024,6.824104575,341.2052288,221.7833987,119.4218301,Elizabeth Rodriguez,Alexandria,Alexandria,VA,Customer,2024Q4
LG-GT918-HM,HI-MACS,SOLID SURFACE,VOLCANIC ICE,60,12/9/2024,61.85732332,3711.439399,2412.435609,1299.00379,Brandy Gregory,Alexandria,Alexandria,VA,Customer,2024Q4
LG-G718-HM,HI-MACS,SOLID SURFACE,RIPE COTTON,50,12/9/2024,37.91125328,1895.562664,1232.115732,663.4469324,Andrew Barrera,Fairfax,Fairfax,VA,Customer,2024Q4
LG-L017-HM,HI-MACS,SOLID SURFACE,KAMET,60,12/9/2024,24.01326608,1440.795965,936.5173772,504.2785877,Jennifer Hernandez,Silver Spring,Montgomery,MD,Customer,2024Q4
LG-GT913-HM,HI-MACS,SOLID SURFACE,VANILLA SUGAR,50,12/9/2024,21.29129203,1064.564601,691.9669909,372.5976105,Christopher Stephenson,Arlington,Arlington,VA,Customer,2024Q4
LG-G714-HM,HI-MACS,SOLID SURFACE,BIRCH BARK,60,12/9/2024,13.89712155,833.8272931,541.9877405,291.8395526,Brittany Moyer,Gaithersburg,Montgomery,MD,Customer,2024Q4
LG-G50-HM,HI-MACS,SOLID SURFACE,TAPIOCA PEARL,50,12/9/2024,5.216676476,260.8338238,169.5419855,91.29183833,Larry Davis,Baltimore,Baltimore City,MD,Customer,2024Q4
LG-M612-HM,HI-MACS,SOLID SURFACE,AURORA BISQUE,60,12/10/2024,49.43725029,2966.235017,1928.052761,1038.182256,Jeffrey Williams IV,Rockville,Montgomery,MD,Customer,2024Q4
LG-M614-HM,HI-MACS,SOLID SURFACE,AURORA UMBER,60,12/10/2024,44.56302333,2673.7814,1737.95791,935.82349,John Yang,Gaithersburg,Montgomery,MD,Customer,2024Q4
LG-M502-HM,HI-MACS,SOLID SURFACE,VATHI,60,12/10/2024,39.71590931,2382.954559,1548.920463,834.0340956,Angela Jones,Alexandria,Alexandria,VA,Customer,2024Q4
LG-M501-HM,HI-MACS,SOLID SURFACE,EDESSA,60,12/10/2024,31.10599143,1866.359486,1213.133666,653.22582,Ryan Wiggins,Bethesda,Montgomery,MD,Customer,2024Q4
LG-M557-HM,HI-MACS,SOLID SURFACE,CLOUD CONCRETE,50,12/10/2024,32.88255121,1644.12756,1068.682914,575.4446461,Laura Bryant,Rockville,Montgomery,MD,Customer,2024Q4
LG-M707-HM,HI-MACS,SOLID SURFACE,AURORA MAGNOLIA,60,12/10/2024,26.67712842,1600.627705,1040.408008,560.2196969,Taylor Watkins,Fairfax,Fairfax,VA,Customer,2024Q4
LG-M601-HM,HI-MACS,SOLID SURFACE,TORANO,60,12/10/2024,25.6110352,1536.662112,998.830373,537.8317393,Ryan Rowe,Rockville,Montgomery,MD,Customer,2024Q4
LG-M611-HM,HI-MACS,SOLID SURFACE,AURORA CLOUD,60,12/10/2024,13.57461115,814.4766691,529.4098349,285.0668342,Alan Mooney,Fairfax,Fairfax,VA,Customer,2024Q4
LG-M708-HM,HI-MACS,SOLID SURFACE,AURORA SABLE,60,12/11/2024,6.286873445,377.2124067,245.1880644,132.0243424,Taylor Fisher,Gaithersburg,Montgomery,MD,Customer,2024Q4
LG-S06-HM,HI-MACS,SOLID SURFACE,ARCTIC WHITE,50,12/12/2024,58.50543075,2925.271537,1901.426499,1023.845038,Lozano Builders,Rockville,Montgomery,MD,Contractor,2024Q4
LG-VW01-HM,HI-MACS,SOLID SURFACE,GEMINI,60,12/12/2024,54.74995091,3284.997054,2135.248085,1149.748969,Rodney Rodriguez,Fairfax,Fairfax,VA,Customer,2024Q4
LG-T001-HM,HI-MACS,SOLID SURFACE,VENUS,60,12/12/2024,30.89423744,1853.654247,1204.87526,648.7789863,Cory Haney,Rockville,Montgomery,MD,Customer,2024Q4
LG-T002-HM,HI-MACS,SOLID SURFACE,COSMOS,60,12/12/2024,25.36953872,1522.172323,989.4120102,532.7603132,Jennifer Tucker,Rockville,Montgomery,MD,Customer,2024Q4
LG-W001-HM,HI-MACS,SOLID SURFACE,ICE QUEEN,60,12/12/2024,7.093633061,425.6179836,276.6516894,148.9662943,Sarah Jefferson,Fairfax,Fairfax,VA,Customer,2024Q4
LX-L001-HM,HI-MACS,SOLID SURFACE,SUGARLOAF,60,12/12/2024,6.693227054,401.5936232,261.0358551,140.5577681,Vincent Mcbride,Rockville,Montgomery,MD,Customer,2024Q4
LG-VE01-HM,HI-MACS,SOLID SURFACE,TAMBORA,50,12/12/2024,7.675501094,383.7750547,249.4537855,134.3212691,Erik Jones,Rockville,Montgomery,MD,Customer,2024Q4
LX-M802-HM,HI-MACS,SOLID SURFACE,CALACATTA FIORE,64,12/13/2024,60.58875848,3877.680543,2520.492353,1357.18819,Dawn Mcdaniel,Alexandria,Alexandria,VA,Customer,2024Q4
MC-2X29253CM,WILSONART,SOLID SURFACE,ARCTIC DUNE,60,12/13/2024,61.55206899,3693.124139,2400.530691,1292.593449,Matthew Wiley,Alexandria,Alexandria,VA,Customer,2024Q4
MC-2X29237SS,WILSONART,SOLID SURFACE,WHISPER WHITE,54,12/13/2024,58.81755007,3176.147704,2064.496007,1111.651696,Ashley Vincent,Alexandria,Alexandria,VA,Customer,2024Q4
MC-2X21573MG,WILSONART,SOLID SURFACE,FROSTY WHITE MIRAGE,50,12/13/2024,61.27604471,3063.802235,1991.471453,1072.330782,Robert Smith,Alexandria,Alexandria,VA,Customer,2024Q4
LX-M607-HM,HI-MACS,SOLID SURFACE,AURORA CREAM,60,12/13/2024,40.88932567,2453.35954,1594.683701,858.6758391,Timothy Greer,Washington,District of Columbia,DC,Customer,2024Q4
LX-M701-HM,HI-MACS,SOLID SURFACE,AURORA ECRU,60,12/13/2024,6.790972328,407.4583397,264.8479208,142.6104189,Curtis Haney,Alexandria,Alexandria,VA,Customer,2024Q4
MC-2X29909SS,WILSONART,SOLID SURFACE,CARRARA EMPORIO,60,12/16/2024,26.41921767,1585.15306,1030.349489,554.8035711,Hernandez Group,Rockville,Montgomery,MD,Contractor,2024Q4
STGR539001,STONEMARK,GRANITE,ALPINE VALLEY,53.9,12/16/2024,37.62090499,2027.766779,1318.048406,709.7183726,Smith Group,Baltimore,Baltimore City,MD,Contractor,2024Q4
STGR539002,STONEMARK,GRANITE,AZUL PLATINO,53.9,12/16/2024,51.89271831,2797.017517,1818.061386,978.9561309,Jennifer Villa,Silver Spring,Montgomery,MD,Customer,2024Q4
MC-2X29912SS,WILSONART,SOLID SURFACE,ICE STATUARIO,60,12/16/2024,41.44194721,2486.516833,1616.235941,870.2808915,Tyler Dalton,Fairfax,Fairfax,VA,Customer,2024Q4
MC-2X29911SS,WILSONART,SOLID SURFACE,MONTE AMIATA,60,12/16/2024,38.85176775,2331.106065,1515.218942,815.8871228,Christine Estrada,Bethesda,Montgomery,MD,Customer,2024Q4
STGR539005,STONEMARK,GRANITE,IBERIAN WHITE,53.9,12/16/2024,39.62373121,2135.719112,1388.217423,747.5016892,Christopher Sampson,Bethesda,Montgomery,MD,Customer,2024Q4
STGR539003,STONEMARK,GRANITE,GIALLO ORNAMENTAL,53.9,12/16/2024,33.51062161,1806.222505,1174.044628,632.1778767,Sherri Hill,Baltimore,Baltimore City,MD,Customer,2024Q4
MC-2X2HD9913SS,WILSONART,SOLID SURFACE,CALACATTA PERLATTO,60,12/16/2024,28.38949086,1703.369452,1107.190143,596.179308,Sarah Woods,Falls Church,Falls Church,VA,Customer,2024Q4
STGR539006,STONEMARK,GRANITE,SILVER MIST,53.9,12/16/2024,9.216234904,496.7550613,322.8907899,173.8642715,Roger Hamilton,Rockville,Montgomery,MD,Customer,2024Q4
STGR639004,STONEMARK,GRANITE,COFFEE BROWN,63.9,12/17/2024,57.43032169,3669.797556,2385.368411,1284.429145,Andrea Romero,Washington,District of Columbia,DC,Customer,2024Q4
STGR576001,STONEMARK,GRANITE,WATERFALL,57.6,12/17/2024,47.86137447,2756.815169,1791.92986,964.8853093,Chad Stevenson,Gaithersburg,Montgomery,MD,Customer,2024Q4
STGR539008,STONEMARK,GRANITE,UBATUBA,53.9,12/17/2024,47.90744817,2582.211456,1678.437447,903.7740097,Erik Thompson,Gaithersburg,Montgomery,MD,Customer,2024Q4
STGR639002,STONEMARK,GRANITE,BLACK MIST HONED,63.9,12/17/2024,35.62992348,2276.75211,1479.888872,796.8632387,Emily Hill,Gaithersburg,Montgomery,MD,Customer,2024Q4
STGR576002,STONEMARK,GRANITE,WHITE FANTASY,57.6,12/17/2024,31.86442658,1835.390971,1193.004131,642.3868398,Christine Cox,Washington,District of Columbia,DC,Customer,2024Q4
STGR639005,STONEMARK,GRANITE,SADDLEWHITE,63.9,12/17/2024,19.26864273,1231.26627,800.3230757,430.9431946,Stephen Williams,Alexandria,Alexandria,VA,Customer,2024Q4
STGR639001,STONEMARK,GRANITE,AMARELLO ORNAMENTAL,63.9,12/17/2024,17.42462719,1113.433677,723.7318903,389.7017871,Bradley Kent,Gaithersburg,Montgomery,MD,Customer,2024Q4
STGR539009,STONEMARK,GRANITE,VALLE NEVADO,53.9,12/17/2024,11.57844656,624.0782693,405.6508751,218.4273943,Kellie Wilson,Gaithersburg,Montgomery,MD,Customer,2024Q4
STGR539007,STONEMARK,GRANITE,ST. CECILLIA,53.9,12/17/2024,3.39244249,182.8526502,118.8542226,63.99842758,Lauren Carrillo,Silver Spring,Montgomery,MD,Customer,2024Q4
STGR639007,STONEMARK,GRANITE,STEEL GREY,63.9,12/18/2024,53.973427,3448.901985,2241.78629,1207.115695,Christine Jones,Baltimore,Baltimore City,MD,Customer,2024Q4
STGR747002,STONEMARK,GRANITE,BIANCO ANTICO,74.7,12/18/2024,36.23702505,2706.905771,1759.488751,947.4170198,Reginald Casey,Alexandria,Alexandria,VA,Customer,2024Q4
STGR639009,STONEMARK,GRANITE,WHITE PEBBLE,63.9,12/18/2024,35.83028962,2289.555507,1488.211079,801.3444273,Douglas Williamson,Alexandria,Alexandria,VA,Customer,2024Q4
STGR747001,STONEMARK,GRANITE,ARABIAN NIGHTS,74.7,12/18/2024,28.3234016,2115.7581,1375.242765,740.5153349,Gregory Brown,Baltimore,Baltimore City,MD,Customer,2024Q4
STGR639010,STONEMARK,GRANITE,WHITE SPARKLE,63.9,12/18/2024,32.3472884,2066.991729,1343.544624,723.4471051,Rebecca Turner,Rockville,Montgomery,MD,Customer,2024Q4
STGR747003,STONEMARK,GRANITE,BIANCO LUCRE,74.7,12/18/2024,15.33457501,1145.492753,744.5702896,400.9224636,Victor Knight,Rockville,Montgomery,MD,Customer,2024Q4
STGR639008,STONEMARK,GRANITE,WHITE ANTICO,63.9,12/18/2024,8.323975034,531.9020047,345.736303,186.1657016,Louis Dean MD,Alexandria,Alexandria,VA,Customer,2024Q4
STGR639006,STONEMARK,GRANITE,SALLINAS WHITE,63.9,12/18/2024,6.874491238,439.2799901,285.5319936,153.7479965,Erika Monroe,Falls Church,Falls Church,VA,Customer,2024Q4
STGR747006,STONEMARK,GRANITE,DELICATUS GOLD,74.7,12/19/2024,56.05096941,4187.007415,2721.55482,1465.452595,Manuel Nguyen,Baltimore,Baltimore City,MD,Customer,2024Q4
